	¾ùÖµ
16-25 0 75(1)_RBg	16-25 0 75(1)_RBg
111.5196	-19.334717
120.9049	58.9986166666667
130.2617	65.08195
139.59	65.95695
148.8902	78.7902833333333
158.1623	110.081973333333
167.4065	258.456966666667
176.623	745.956933333333
185.8118	2552.207
194.9732	5012.37366666667
204.1073	8530.79033333334
213.2142	10321.3333333333
222.2941	11011.1233333333
231.3471	10631.7066666667
240.3733	9972.62366666667
249.373	9537.74866666667
258.3463	9145.12366666667
267.2932	8773.12366666667
276.2139	8199.66566666667
285.1086	7711.99866666667
293.9775	7137.582
302.8206	6706.79033333334
311.638	6307.832
320.43	6011.04033333333
329.1967	5749.66533333333
337.9381	5631.24866666667
346.6545	5525.41533333333
355.3459	5407.582
364.0125	5275.04033333333
372.6544	5170.04033333333
381.2718	5019.082
389.8647	4984.457
398.4334	5023.207
406.9779	4949.082
415.4984	4791.207
423.9949	4670.207
432.4677	4506.41533333333
440.9168	4374.12366666667
449.3424	4258.74866666667
457.7446	4182.207
466.1235	4112.957
474.4792	4044.457
482.8119	3987.832
491.1217	3909.49866666667
499.4087	3797.62366666667
507.6729	3690.29033333333
515.9147	3536.957
524.134	3357.54033333333
532.3309	3134.49866666667
540.5057	2943.24866666667
548.6583	2733.62366666667
556.789	2646.957
564.8978	2701.74866666667
572.9849	2837.082
581.0503	3045.87366666667
589.0942	3186.62366666667
597.1167	3283.582
605.1179	3151.24866666667
613.0979	2847.332
621.0568	2615.457
628.9948	2418.66533333333
636.9119	2326.91533333333
644.8082	2209.74866666667
652.684	2119.41533333333
660.5391	2055.87366666667
668.3739	2026.49866666667
676.1883	2033.49866666667
683.9825	2119.29033333333
691.7567	2276.74866666667
699.5107	2432.29033333333
707.2449	2695.707
714.9593	2948.207
722.654	3123.41533333333
730.3291	3029.04033333333
737.9847	2784.37366666667
745.6209	2625.16533333333
753.2379	2585.29033333333
760.8356	2618.66533333333
768.4142	2599.707
775.9738	2500.957
783.5146	2424.99866666667
791.0365	2538.207
798.5397	2936.37366666667
806.0244	3367.832
813.4905	3824.707
820.9382	4286.12366666667
828.3676	5149.832
835.7788	5836.37366666667
843.1719	6312.832
850.5469	6374.12366666667
857.9039	6487.207
865.2432	6693.37366666667
872.5646	6586.24866666667
879.8684	6231.832
887.1546	5830.332
894.4233	5406.54033333333
901.6747	5136.99866666667
908.9088	5066.207
916.1255	4913.707
923.3253	4661.54033333333
930.5079	4459.91533333333
937.6736	4390.99866666667
944.8224	4299.29033333333
951.9545	4228.79033333333
959.0698	4359.74866666667
966.1686	4619.16533333333
973.2508	4344.457
980.3167	3670.62366666667
987.3661	3171.79033333333
994.3993	3102.332
1001.416	3284.457
1008.417	3542.66533333333
1015.402	3796.29033333333
1022.371	3881.332
1029.324	3891.79033333333
1036.261	3955.99866666667
1043.183	4034.582
1050.089	4312.91533333333
1056.98	5117.66533333333
1063.855	5711.79033333333
1070.714	6110.91533333333
1077.559	6328.332
1084.388	5935.16533333333
1091.202	4957.87366666667
1098.001	3820.04033333333
1104.785	3252.91533333333
1111.554	3113.41533333333
1118.308	2940.582
1125.048	2425.41533333333
1131.773	1968.832
1138.483	1787.04033333333
1145.179	1709.16533333333
1151.86	1621.37366666667
1158.527	1600.16533333333
1165.18	1636.957
1171.818	1666.832
1178.442	1693.41533333333
1185.053	1741.582
1191.649	1813.66533333333
1198.231	1857.082
1204.799	1913.457
1211.354	2026.49866666667
1217.895	2232.66533333333
1224.422	2506.74866666667
1230.936	2902.24866666667
1237.436	3453.62366666667
1243.922	4378.207
1250.396	5670.66533333333
1256.856	7089.66533333334
1263.302	7839.41533333334
1269.736	7713.54033333334
1276.157	7088.66533333334
1282.564	6856.99866666667
1288.959	7966.457
1295.34	10171.0833333333
1301.709	10874.4566666667
1308.065	9211.41533333334
1314.408	7125.957
1320.739	5436.707
1327.057	4122.66533333333
1333.363	3216.66533333333
1339.656	2831.41533333333
1345.937	2651.79033333333
1352.205	2514.332
1358.462	2461.082
1364.706	2426.24866666667
1370.938	2254.99866666667
1377.158	1982.91533333333
1383.366	1820.37366666667
1389.562	1891.707
1395.746	2190.99866666667
1401.918	2476.62366666667
1408.079	2844.87366666667
1414.227	3616.12366666667
1420.365	5056.41533333333
1426.49	8613.99866666667
1432.605	13801.9133333333
1438.707	16542.1266666667
1444.799	15422.4166666667
1450.879	13215.3733333333
1456.948	10949.83
1463.005	8134.37366666667
1469.052	5598.29033333333
1475.087	3683.207
1481.111	2630.49866666667
1487.124	2033.207
1493.127	1698.62366666667
1499.118	1476.29033333333
1505.099	1303.99866666667
1511.069	1169.99866666667
1517.028	1095.332
1522.977	1023.24866666667
1528.915	964.540266666667
1534.842	910.790266666667
1540.76	870.415266666667
1546.666	824.081933333333
1552.563	793.706933333333
1558.448	764.540266666667
1564.324	739.206933333333
1570.19	705.9986
1576.045	688.540266666667
1581.89	677.831933333333
1587.726	684.081933333333
1593.551	675.4986
1599.366	672.665266666667
1605.172	705.7486
1610.967	760.6236
1616.753	881.290266666667
1622.529	1055.16533333333
1628.296	1316.66533333333
1634.052	1834.37366666667
1639.8	3298.12366666667
1645.537	6200.41533333334
1651.266	9309.66533333334
1656.984	8693.24866666667
1662.694	5068.37366666667
1668.394	2449.832
1674.085	1284.457
1679.766	909.040266666667
1685.439	736.665266666667
1691.102	649.206933333333
1696.756	619.165266666667
1702.401	607.915266666667
1708.038	595.7486
1713.665	594.665266666667
1719.283	648.915266666667
1724.893	814.790266666667
1730.494	1196.207
1736.086	1727.29033333333
1741.669	2208.29033333333
1747.244	2231.37366666667
1752.81	1726.332
1758.367	1121.332
1763.916	682.6236
1769.457	506.581966666667
1774.989	431.581966666667
1780.513	400.998633333333
1786.028	376.581966666667
1791.535	356.7903
1797.034	339.9153
1802.525	342.373633333333
1808.007	336.498633333333
1813.481	310.456966666667
1818.948	298.623633333333
1824.406	298.748633333333
1829.856	292.248633333333
1835.299	289.206966666667
1840.733	284.5403
1846.16	280.456966666667
1851.579	283.7903
1856.99	285.9153
1862.393	279.331966666667
1867.789	255.581933333333
1873.177	268.123633333333
1878.557	261.706966666667
1883.93	259.790266666667
